"","teryt","wojewodztwo"," kodgminy","gmina","typ","obwod","wyborcy","oddane","wazne","sld","psl","ppp","po","pis","nop","pr"
"2498",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",854,1006,474,441,18.82,4.08,0.23,44.67,21.32,0.91,0.68
"2499",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",855,1006,474,441,18.82,4.08,0.23,44.67,21.32,0.91,0.68
"2500",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",856,1048,472,441,15.65,3.17,0,51.02,24.49,0,0
"2501",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",857,1125,473,428,20.09,3.97,0.93,44.39,26.87,0.47,0
"2502",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",858,1173,584,540,26.3,3.15,0.74,40.19,21.85,0.93,0.56
"2503",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",859,1775,966,889,9.79,4.84,0.56,54.33,18.22,0.56,0.11
"2504",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",860,1396,787,762,11.15,4.2,0.26,55.77,18.37,1.18,0.26
"2505",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",861,1788,879,836,8.49,3.47,0.36,65.07,12.92,0.6,0.24
"2506",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",862,1934,680,615,12.52,5.37,1.46,43.25,29.27,0.49,0.49
"2507",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",863,1799,806,753,13.81,3.72,0.13,60.29,11.69,0.4,0.13
"2508",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",864,1463,643,590,19.32,3.05,1.19,47.29,18.14,1.19,0.68
"2509",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",865,1605,788,734,12.53,2.72,0.41,52.04,21.66,0.95,0.54
"2510",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",866,2246,1230,1158,12,1.99,0.52,55.79,21.59,0.78,0.52
"2511",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",867,1111,521,495,11.52,3.03,0.4,60.81,18.59,0.61,0.4
"2512",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",868,1605,788,734,12.53,2.72,0.41,52.04,21.66,0.95,0.54
"2513",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",869,2263,1081,1014,13.31,2.27,0.69,54.24,18.93,0.99,0.3
"2514",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",870,1147,543,510,14.51,3.73,0.39,60.59,13.73,0.59,0
"2515",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",871,1612,839,806,10.79,1.61,0.12,49.26,23.57,0.5,1.99
"2516",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",872,1351,895,859,10.59,1.86,0.12,56.23,16.3,1.05,0
"2517",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",873,1008,568,542,10.15,1.85,0.55,46.13,25.09,1.85,0.55
"2518",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",874,1008,568,542,10.15,1.85,0.55,46.13,25.09,1.85,0.55
"2519",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",875,1028,442,402,10.95,4.98,0.5,43.03,26.62,1.24,0
"2520",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",876,2046,1076,807,25.15,2.97,0.25,46.34,14.5,2.11,1.98
"2521",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",877,1808,903,864,10.19,2.78,0.12,61.46,16.09,0.23,0.23
"2522",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",878,1808,903,864,10.19,2.78,0.12,61.46,16.09,0.23,0.23
"2523",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",879,1808,903,864,10.19,2.78,0.12,61.46,16.09,0.23,0.23
"2524",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",880,2046,1076,807,25.15,2.97,0.25,46.34,14.5,2.11,1.98
"2525",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",881,1311,538,502,13.15,2.39,0.6,54.18,16.93,0.6,1
"2526",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",882,2231,1067,1036,9.85,4.15,0.1,54.54,19.88,1.45,0.29
"2527",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",883,1372,621,572,12.06,3.15,0.35,46.5,25.7,1.4,0.17
"2528",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",884,1132,490,463,9.94,3.89,0,65.01,12.74,0.22,0.22
"2529",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",886,893,436,401,9.23,2,0.25,48.13,28.93,0.5,0.25
"2531",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",887,1785,873,804,7.71,1.99,0.5,56.97,23.76,0.5,0.25
"2532",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",888,1725,754,725,9.24,3.86,0.69,63.86,13.38,1.52,0.14
"2533",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",889,1974,867,841,13.56,2.5,0,59.93,9.63,1.43,0.36
"2534",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",890,1837,845,809,11.25,2.97,0.25,60.69,16.81,1.24,0.12
"2535",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",891,1295,536,509,9.82,4.91,0.2,65.62,11.98,0.79,0.2
"2536",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",892,1068,563,523,12.05,3.06,0.96,55.83,17.78,2.1,0
"2537",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",893,823,498,475,9.47,1.89,0,60.84,17.26,0.42,0
"2538",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",1146,140,73,49,18.37,8.16,4.08,55.1,6.12,0,0
"2539",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",1147,515,216,167,22.75,0.6,0,71.26,0,0.6,0.6
"2540",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",1148,120,31,30,43.33,23.33,0,6.67,20,3.33,0
"2541",140000,"mazowieckie",146503,"Białołęka","dzielnica m.st. Warszawy",1149,66,48,37,10.81,24.32,2.7,24.32,24.32,0,0
"2542",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",771,1788,1008,982,13.34,1.83,0.41,47.25,27.9,0.71,0.1
"2543",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",772,1819,1091,1062,11.96,1.51,0.56,47.46,29,1.04,0.19
"2544",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",773,1961,1205,1170,14.44,2.91,0.34,44.1,27.95,1.45,0.43
"2545",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",774,1587,897,856,14.37,1.4,0.47,47.78,23.95,1.17,0
"2546",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",775,1205,653,628,13.54,2.07,0,42.36,33.12,2.71,0
"2547",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",776,1032,549,524,14.31,3.05,0.38,46.37,29.77,0.38,0.19
"2548",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",777,1017,453,419,20.29,4.53,1.43,36.75,29.83,0.95,0
"2549",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",778,1253,602,590,12.37,2.37,0.51,45.59,31.02,1.86,0.51
"2550",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",779,1838,879,839,13.71,2.03,0.95,46.25,24.79,1.91,0.24
"2551",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",780,1552,713,685,12.85,2.92,0.73,45.11,30.07,0.73,0
"2552",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",781,1521,678,628,14.17,3.82,0.32,45.54,23.73,3.03,0.16
"2553",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",782,1521,678,628,14.17,3.82,0.32,45.54,23.73,3.03,0.16
"2554",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",783,1742,750,699,18.45,3.43,0,40.2,27.61,2.15,0.29
"2555",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",784,1407,802,761,15.9,2.89,0.39,42.84,29.83,0.66,0.26
"2556",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",785,1613,880,842,11.88,2.97,0.12,40.86,34.09,1.07,0.12
"2557",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",786,1413,689,644,27.95,3.88,0.47,33.39,27.17,0.31,0.16
"2558",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",787,1167,568,539,16.33,2.97,0,40.63,30.24,1.11,0
"2559",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",788,1435,606,576,15.97,3.12,0.52,38.54,32.99,1.74,0
"2560",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",789,1241,540,489,12.88,1.43,0.41,44.58,30.06,1.84,0.41
"2561",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",790,1768,824,785,16.43,2.04,0.76,41.66,28.15,1.78,0.25
"2562",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",791,1657,668,627,16.59,2.23,0.16,40.19,31.74,0.96,0.16
"2563",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",792,1787,951,886,22.01,2.37,0.34,42.33,23.93,1.47,0
"2564",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",793,1504,777,767,21.64,4.17,0.26,43.16,22.16,1.43,0.39
"2565",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",794,1283,653,621,16.91,3.7,0.32,40.74,31.08,0.32,0.32
"2566",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",795,2184,1002,941,17.64,2.23,0.32,38.89,32.41,0.96,0.32
"2567",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",796,2100,1017,969,14.86,3.3,0.52,45.41,26.63,1.34,0.41
"2568",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",797,2293,1175,1124,16.1,2.4,0.18,46,26.78,1.42,0.27
"2569",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",798,1415,618,579,20.55,2.42,0.69,40.41,26.08,1.9,1.55
"2570",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",799,1642,743,709,17.35,3.24,0.56,44.29,27.08,1.69,0.85
"2571",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",800,1336,680,644,17.08,2.17,0.31,41.46,30.9,1.09,0.31
"2572",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",801,1478,890,863,10.78,2.55,0.46,56.89,19.12,2.2,0.12
"2573",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",802,1446,814,792,15.03,2.78,0.38,50.76,20.58,1.64,0.25
"2574",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",803,2115,1030,980,15.92,2.04,0.1,45.31,27.96,1.02,0.41
"2575",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",804,2115,1030,980,15.92,2.04,0.1,45.31,27.96,1.02,0.41
"2576",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",805,1271,570,529,17.01,3.78,0.38,44.42,28.54,0,0
"2577",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",806,2083,1013,961,14.67,3.75,0.83,41.42,28.41,1.35,0.31
"2578",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",807,1395,731,690,20.72,2.75,0.58,41.3,23.33,2.03,0.14
"2579",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",808,1358,696,629,20.67,3.02,0,41.02,26.71,0,0
"2580",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",809,1194,651,614,17.26,3.09,0.49,46.25,25.73,0.49,0.33
"2581",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",810,1194,651,614,17.26,3.09,0.49,46.25,25.73,0.49,0.33
"2582",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",811,2046,804,737,24.97,2.85,0.41,36.91,25.1,2.17,0
"2583",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",812,1983,788,694,20.61,2.45,1.3,39.05,25.79,1.73,0.14
"2584",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",813,1742,810,759,19.5,2.5,0.4,44.93,25.03,1.71,0.13
"2585",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",814,1596,696,655,19.24,2.75,0.46,39.54,30.23,1.22,0
"2586",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",815,2024,734,674,17.51,2.67,1.34,42.73,28.78,0.45,0.15
"2587",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",816,1998,655,655,18.32,4.89,0.92,33.89,31.6,1.22,0
"2588",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",817,1744,579,513,17.54,3.51,1.75,36.65,29.43,0.78,0.78
"2589",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",818,1783,689,649,18.8,2.31,0.92,37.13,33.13,1.08,0
"2590",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",819,1899,813,766,21.28,4.05,0.65,31.72,33.55,0.26,0.39
"2591",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",820,1882,619,546,20.88,4.21,0.92,35.53,27.84,0.18,0.37
"2592",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",821,1560,582,540,19.81,3.33,0.37,38.7,26.67,1.3,0.37
"2593",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",822,1019,489,460,13.7,2.61,0.22,55.87,15.43,2.17,0
"2594",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",823,1399,700,673,12.33,3.57,0.15,58.69,15.16,2.08,0.3
"2595",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",824,1787,727,667,18.59,2.55,0.6,39.58,30.43,1.8,0
"2596",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",825,1548,762,743,16.02,3.1,0.4,44.41,26.11,1.62,0
"2597",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",826,2267,1196,1149,15.75,2.44,0.87,44.3,27.24,1.48,0
"2598",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",827,1861,921,860,16.28,3.95,0.47,43.84,25.93,1.28,0
"2599",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",828,1548,762,743,16.02,3.1,0.4,44.41,26.11,1.62,0
"2600",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",829,2051,952,901,22.75,2.44,0.55,40.84,25.19,0.89,0.89
"2601",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",830,2274,1064,993,19.23,2.52,0.6,44.21,24.47,1.61,0.5
"2602",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",831,2098,1006,958,18.79,2.51,0.52,44.89,25.78,1.15,0.31
"2603",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",832,2100,1073,1015,18.23,2.17,0.79,45.02,24.63,1.77,0
"2604",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",833,2248,1029,1007,17.38,2.88,0.3,49.26,19.17,2.28,0
"2605",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",834,2176,907,863,13.44,3.24,0.7,40.32,29.2,1.74,0.7
"2606",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2607",140000,"mazowieckie",146504,"Bielany","dzielnica m.st. Warszawy",1145,95,34,31,32.26,12.9,6.45,9.68,29.03,3.23,0
"2608",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",81,2160,1153,1107,17.52,0.72,0.09,58.18,16.44,1.17,0.27
"2609",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",82,2160,1153,1107,17.52,0.72,0.09,58.18,16.44,1.17,0.27
"2610",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",83,1931,895,865,36.42,1.62,0.23,39.42,14.8,1.39,0.12
"2611",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",84,1931,895,865,36.42,1.62,0.23,39.42,14.8,1.39,0.12
"2612",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",85,1221,640,595,20.67,2.18,1.01,44.37,25.38,0.84,0.17
"2613",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",86,1316,606,590,23.73,1.36,0.17,44.41,23.9,0.51,0.34
"2614",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",87,1536,667,634,24.45,2.37,0.16,36.12,28.39,0.63,0.16
"2615",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",88,1536,667,634,24.45,2.37,0.16,36.12,28.39,0.63,0.16
"2616",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",89,2151,997,962,22.66,2.81,0.42,44.07,22.87,1.04,0.1
"2617",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",90,1478,758,728,20.74,0.69,0.27,47.12,24.59,0.82,0.27
"2618",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",91,1478,758,728,20.74,0.69,0.27,47.12,24.59,0.82,0.27
"2619",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",92,1815,841,805,31.18,2.86,0.37,37.64,20.12,1.86,0.37
"2620",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",93,1815,841,805,31.18,2.86,0.37,37.64,20.12,1.86,0.37
"2621",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",94,2213,1157,1100,31.09,2.09,0.55,38.82,21.55,0.73,0.18
"2622",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",95,1442,648,626,27.96,1.44,1.12,38.34,23.32,0.8,0.32
"2623",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",96,2213,1157,1100,31.09,2.09,0.55,38.82,21.55,0.73,0.18
"2624",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",97,1202,482,464,23.92,1.08,0.86,36.42,27.8,1.08,0
"2625",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",98,1202,482,464,23.92,1.08,0.86,36.42,27.8,1.08,0
"2626",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",99,1954,864,808,35.89,2.48,0.62,36.01,19.06,1.11,0.25
"2627",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",100,1361,688,656,24.39,3.96,0.61,43.29,21.34,0.91,0.61
"2628",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",101,1784,783,743,26.51,3.23,0.94,38.36,22.75,1.08,0.27
"2629",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",102,1191,571,547,23.4,1.46,0.55,44.79,23.22,0,0
"2630",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",103,2187,870,795,23.27,3.52,0.63,41.38,25.16,0.63,0
"2631",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",104,2187,870,795,23.27,3.52,0.63,41.38,25.16,0.63,0
"2632",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",105,1888,795,746,28.02,2.82,0.13,34.45,28.42,0.54,0.13
"2633",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",106,1888,795,746,28.02,2.82,0.13,34.45,28.42,0.54,0.13
"2634",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",107,1979,798,740,25.54,3.11,0.81,35.41,28.65,1.08,0
"2635",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",108,2099,874,827,37.73,1.69,0.48,35.55,18.74,0.36,0.12
"2636",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",109,2220,862,798,39.22,2.26,0.75,31.95,20.05,0.25,0
"2637",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",110,1705,859,821,39.83,2.31,0.49,33.86,17.3,0.85,0
"2638",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",111,2190,972,896,22.77,2.12,0.78,42.19,24.22,1.12,0
"2639",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",112,1993,892,842,30.64,1.9,0.12,44.06,15.68,0.83,0.12
"2640",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",113,1993,892,842,30.64,1.9,0.12,44.06,15.68,0.83,0.12
"2641",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",114,1639,907,874,17.28,1.83,0.23,51.14,19.91,0.46,0
"2642",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",115,1639,907,874,17.28,1.83,0.23,51.14,19.91,0.46,0
"2643",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",116,1905,1036,986,26.37,2.54,0.41,44.83,19.98,0.71,0.2
"2644",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",117,1107,581,555,24.32,1.98,0.72,42.34,22.16,1.26,0.36
"2645",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",118,1107,581,555,24.32,1.98,0.72,42.34,22.16,1.26,0.36
"2646",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",119,1412,790,764,26.31,2.75,0.26,42.8,20.16,1.05,0
"2647",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",120,1412,790,764,26.31,2.75,0.26,42.8,20.16,1.05,0
"2648",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",121,1339,708,667,27.14,1.8,0.9,40.33,23.09,1.2,0.15
"2649",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",122,1339,708,667,27.14,1.8,0.9,40.33,23.09,1.2,0.15
"2650",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",123,1981,923,871,26.18,2.53,0.46,37.31,25.26,1.26,0.23
"2651",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",124,2085,1009,985,29.34,2.13,0.51,37.16,23.15,0.51,0.3
"2652",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",125,1902,919,870,30,2.41,0.69,37.82,22.76,0.92,0.11
"2653",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2654",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",127,1540,680,647,40.19,2.16,0.62,31.99,17.62,0.93,0.31
"2655",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",128,1540,680,647,40.19,2.16,0.62,31.99,17.62,0.93,0.31
"2656",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",129,1999,993,942,24.95,1.59,0.42,36.62,30.36,0.53,0
"2657",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",130,1262,666,620,23.39,3.55,0.81,45.81,19.35,0,0
"2658",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",131,1262,666,620,23.39,3.55,0.81,45.81,19.35,0,0
"2659",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",132,1876,858,788,23.86,2.92,0.76,40.36,23.35,0.51,0
"2660",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",133,2342,963,899,21.25,2.34,0.33,44.61,23.58,0.67,0
"2661",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",134,2272,1152,1090,30.73,2.02,0.55,41.1,18.9,0.73,0.09
"2662",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",135,1264,600,572,45.28,0.35,0.17,32.52,14.86,0.17,0.35
"2663",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",136,1264,600,572,45.28,0.35,0.17,32.52,14.86,0.17,0.35
"2664",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",137,1169,481,448,26.34,3.79,0.67,34.15,25.67,0.89,0.45
"2665",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",138,1169,481,448,26.34,3.79,0.67,34.15,25.67,0.89,0.45
"2666",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",139,1136,643,627,49.12,3.19,0.16,29.67,11.96,1.44,0
"2667",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",140,1136,643,627,49.12,3.19,0.16,29.67,11.96,1.44,0
"2668",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",141,2256,1066,1015,26.5,1.77,0.1,45.52,20.49,0.79,0.1
"2669",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",142,2225,1150,1110,19.28,2.07,0.09,50.36,19.1,1.08,0
"2670",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",143,2219,967,920,36.85,1.74,0.33,35.76,17.83,0.54,0.54
"2671",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",144,1565,826,779,43.9,1.93,0,32.73,16.17,0.64,0.13
"2672",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",145,1054,479,459,38.56,2.83,0,28.54,24.62,0.65,0
"2673",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",146,1054,479,459,38.56,2.83,0,28.54,24.62,0.65,0
"2674",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",147,1431,815,799,20.15,1.38,0.63,51.19,19.15,0.88,0.25
"2675",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",148,1871,904,869,19.68,1.61,0.35,44.99,26.01,0.58,0.35
"2676",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",149,1871,904,869,19.68,1.61,0.35,44.99,26.01,0.58,0.35
"2677",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",150,1890,993,939,24.49,2.98,0.11,38.55,26.2,0.85,0.11
"2678",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",151,1736,880,844,29.38,2.84,0.83,39.1,23.1,0.47,0.24
"2679",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",152,1488,730,695,25.04,2.3,0.43,41.01,22.45,0.43,0.29
"2680",140000,"mazowieckie",146505,"Mokotów","dzielnica m.st. Warszawy",153,1488,730,695,25.04,2.3,0.43,41.01,22.45,0.43,0.29
